x,y,sector,localidad,s11_n
4875673.3513109,2062891.47827321,No oficial,Rafael Uribe Uribe,
4876541.54993157,2063751.68394461,No oficial,Rafael Uribe Uribe,
4876068.0297623,2061584.01258548,No oficial,Rafael Uribe Uribe,
4875993.29502333,2064868.76217044,No oficial,Rafael Uribe Uribe,12
4876663.68951906,2060574.08051213,No oficial,Rafael Uribe Uribe,
4876453.89755252,2062036.45899142,No oficial,Rafael Uribe Uribe,
4875392.30890777,2063410.30775507,No oficial,Rafael Uribe Uribe,34
4874902.34261696,2064615.86980432,No oficial,Rafael Uribe Uribe,
4878546.41386028,2063652.34002153,No oficial,Rafael Uribe Uribe,60
4874902.23215381,2065261.92753857,No oficial,Rafael Uribe Uribe,
4878504.5085993,2063782.5017554,No oficial,Rafael Uribe Uribe,196
4876484.89129693,2061669.79053432,No oficial,Rafael Uribe Uribe,
4876107.13039161,2062946.29386965,No oficial,Rafael Uribe Uribe,
4875986.95864579,2062842.96698802,No oficial,Rafael Uribe Uribe,
4873123.59111318,2065644.67957737,No oficial,Tunjuelito,12
4876730.40890852,2061363.34747622,No oficial,Rafael Uribe Uribe,102
4878432.36451451,2063836.91633254,No oficial,Rafael Uribe Uribe,10
4874771.03770082,2064406.2408609,No oficial,Rafael Uribe Uribe,8
4877744.91262441,2063778.37129754,No oficial,Rafael Uribe Uribe,26
4876877.9726528,2061356.25816608,No oficial,Rafael Uribe Uribe,
4875946.45022601,2061335.56423157,No oficial,Rafael Uribe Uribe,
4876735.08422215,2061599.15844517,No oficial,Rafael Uribe Uribe,
4873976.64221885,2061449.79467816,Oficial,Ciudad Bolivar,188
4872665.17665114,2060563.34220381,Oficial,Ciudad Bolivar,260
4870807.55485301,2064992.40005831,Oficial,Ciudad Bolivar,424
4873754.31654489,2060985.28508171,Oficial,Ciudad Bolivar,160
4873794.40532828,2061244.2992116,Oficial,Ciudad Bolivar,64
4873262.98105515,2061158.97416299,Oficial,Ciudad Bolivar,82
4872603.16012727,2061693.09291584,Oficial,Ciudad Bolivar,
4872719.18917994,2061448.95230557,Oficial,Ciudad Bolivar,
4873407.85220926,2061516.08947808,Oficial,Ciudad Bolivar,216
4873912.09797182,2060884.83627933,Oficial,Ciudad Bolivar,
4872200.57200827,2063618.66748619,Oficial,Ciudad Bolivar,296
4872581.17262564,2059646.70384141,Oficial,Ciudad Bolivar,
4873981.49476106,2062005.22707749,Oficial,Ciudad Bolivar,
4872556.37976876,2059210.73197235,Oficial,Ciudad Bolivar,116
4872577.31711906,2062375.07034399,Oficial,Ciudad Bolivar,292
4871735.57257443,2062557.71596888,Oficial,Ciudad Bolivar,
4872962.09717187,2060770.39330218,Oficial,Ciudad Bolivar,64
4873184.56934959,2061225.28381855,Oficial,Ciudad Bolivar,
4873327.75489389,2062051.81032833,Oficial,Ciudad Bolivar,388
4873116.56659338,2061904.15004147,Oficial,Ciudad Bolivar,
4872369.57682022,2059768.93599846,Oficial,Ciudad Bolivar,112
4872028.2549606,2063447.36312178,Oficial,Ciudad Bolivar,540
4874172.48634255,2061430.72250006,Oficial,Ciudad Bolivar,
4871923.86273672,2064002.59687023,Oficial,Ciudad Bolivar,
4874092.78431996,2061701.05010295,Oficial,Ciudad Bolivar,414
4871580.78718592,2063349.89826041,Oficial,Ciudad Bolivar,128
4871232.97425466,2063258.05927422,Oficial,Ciudad Bolivar,78
4872180.45173249,2061256.30622909,Oficial,Ciudad Bolivar,
4872439.65337536,2061735.88591202,Oficial,Ciudad Bolivar,
4872779.86366976,2059083.81105955,Oficial,Ciudad Bolivar,
4871666.00909279,2062983.21689685,Oficial,Ciudad Bolivar,260
4871119.26966707,2062972.50718186,Oficial,Ciudad Bolivar,
4871121.01833606,2061003.87202266,Oficial,Ciudad Bolivar,130
4871470.38234625,2060824.96643469,Oficial,Ciudad Bolivar,
4871466.60453751,2061117.61950255,Oficial,Ciudad Bolivar,134
4870929.47468263,2060879.62558434,Oficial,Ciudad Bolivar,
4870954.97832561,2064903.11875285,Oficial,Ciudad Bolivar,350
4873317.05451581,2060307.68543594,Oficial,Ciudad Bolivar,
4873096.2542461,2060016.00162029,Oficial,Ciudad Bolivar,
4873295.38584404,2060111.84236538,Oficial,Ciudad Bolivar,
4872997.63191819,2060240.47804469,Oficial,Ciudad Bolivar,112
4873866.48274683,2060270.28296407,Oficial,Ciudad Bolivar,74
4872831.98459548,2062641.51871105,Oficial,Ciudad Bolivar,306
4872591.39747653,2062305.6982087,Oficial,Ciudad Bolivar,
4872526.40616913,2062177.08845978,Oficial,Ciudad Bolivar,
4872719.29686306,2060607.77518168,Oficial,Ciudad Bolivar,174
4872147.08595908,2060901.40106875,Oficial,Ciudad Bolivar,
4872047.83685812,2062735.62737667,Oficial,Ciudad Bolivar,
4873607.76503595,2059697.63698638,Oficial,Ciudad Bolivar,
4873343.87806902,2059443.46594776,Oficial,Ciudad Bolivar,124
4870850.15532706,2063966.6413812,Oficial,Ciudad Bolivar,486
4870760.76331584,2063308.39407518,Oficial,Ciudad Bolivar,
4870402.65423892,2064305.20358199,Oficial,Ciudad Bolivar,
4870991.95471027,2063707.46049725,Oficial,Ciudad Bolivar,
4870310.03911606,2063622.74902971,Oficial,Ciudad Bolivar,404
4869003.65979159,2065216.66367049,Oficial,Ciudad Bolivar,
4870311.34763307,2063160.71635184,Oficial,Ciudad Bolivar,
4870253.3477594,2063263.44927021,Oficial,Ciudad Bolivar,
4869590.74036254,2065595.41439619,Oficial,Ciudad Bolivar,504
4868944.09384755,2065489.73726578,Oficial,Ciudad Bolivar,
4870824.48078096,2064000.87251182,Oficial,Ciudad Bolivar,176
4871128.07855815,2063451.29788382,Oficial,Ciudad Bolivar,
4872962.25440901,2059405.53898869,Oficial,Ciudad Bolivar,168
4873658.9404089,2059806.87661017,Oficial,Ciudad Bolivar,154
4870955.18555869,2062857.59143221,Oficial,Ciudad Bolivar,132
4871222.37723404,2060027.66812292,Oficial,Ciudad Bolivar,248
4870300.62318329,2065394.05018948,Oficial,Ciudad Bolivar,532
4873677.18505349,2060246.05637903,Oficial,Ciudad Bolivar,250
4872155.77211148,2060818.04582423,Oficial,Ciudad Bolivar,152
4871489.17178207,2064615.9531586,Oficial,Ciudad Bolivar,130
4871931.15994587,2064996.67581089,Oficial,Ciudad Bolivar,170
4870899.0681114,2064477.03400632,Oficial,Ciudad Bolivar,118
4870862.8342239,2063797.54584433,Oficial,Ciudad Bolivar,112
4872139.06113487,2064354.04233021,Oficial,Ciudad Bolivar,
4871086.74337196,2064900.84714129,Oficial,Ciudad Bolivar,
4873157.1260865,2060931.30865695,No oficial,Ciudad Bolivar,60
4873543.67655386,2060726.95024202,No oficial,Ciudad Bolivar,
4872729.68875405,2062247.96839318,No oficial,Ciudad Bolivar,38
4870519.26088804,2065096.20705985,No oficial,Ciudad Bolivar,174
4873281.76704031,2060780.57439195,No oficial,Ciudad Bolivar,14
4870141.60185174,2062891.82442637,No oficial,Ciudad Bolivar,2
4871931.48858669,2065496.00247487,No oficial,Ciudad Bolivar,40
4873286.19568122,2062256.93478626,No oficial,Ciudad Bolivar,
4870708.9726214,2065432.79882349,No oficial,Ciudad Bolivar,
4873845.56943277,2061005.56969524,No oficial,Ciudad Bolivar,
4873013.48546591,2062579.26292187,No oficial,Ciudad Bolivar,
4873554.9865668,2062259.72086883,No oficial,Ciudad Bolivar,106
4870835.41602664,2065066.62219331,No oficial,Ciudad Bolivar,54
4870742.4865582,2065102.66292856,No oficial,Ciudad Bolivar,48
4870141.60185174,2062891.82442637,No oficial,Ciudad Bolivar,8
4872759.65668914,2062856.53230296,No oficial,Ciudad Bolivar,50
4872034.80677482,2063705.39579641,No oficial,Ciudad Bolivar,10
4869931.55749904,2065708.19171016,No oficial,Ciudad Bolivar,64
4872333.02702586,2063919.1104471,No oficial,Ciudad Bolivar,48
4871613.87061572,2063918.38326458,No oficial,Ciudad Bolivar,26
4871602.25600128,2065554.73166765,No oficial,Ciudad Bolivar,78
4869662.92709668,2065810.16261449,No oficial,Ciudad Bolivar,
4873193.59409268,2061931.23590888,No oficial,Ciudad Bolivar,68
4872098.42653901,2063721.44643879,No oficial,Ciudad Bolivar,112
4872901.92883382,2062703.79221512,No oficial,Ciudad Bolivar,48
4873742.43816108,2061373.67339621,No oficial,Ciudad Bolivar,28
4870825.73927332,2065267.22459516,No oficial,Ciudad Bolivar,
4872575.79584072,2063019.72648716,No oficial,Ciudad Bolivar,
4871553.12657814,2063925.07119151,No oficial,Ciudad Bolivar,
4871964.81617403,2059901.6028974,Oficial,Ciudad Bolivar,62
4873407.52345621,2060712.20522952,No oficial,Ciudad Bolivar,
4872841.74225856,2061146.05978814,No oficial,Ciudad Bolivar,94
4873017.17541581,2062749.43929394,No oficial,Ciudad Bolivar,
4872686.16565121,2062877.57956554,No oficial,Ciudad Bolivar,
4872619.23965724,2059684.83363448,No oficial,Ciudad Bolivar,20
4869952.99819442,2065054.74344262,No oficial,Ciudad Bolivar,30
4872204.51113222,2063750.57614905,No oficial,Ciudad Bolivar,42
4871610.31227132,2065410.44444465,No oficial,Ciudad Bolivar,94
4872847.36979509,2061314.41288023,No oficial,Ciudad Bolivar,
4870266.59687207,2064369.7930567,No oficial,Ciudad Bolivar,
4871033.69498188,2065234.36128426,No oficial,Ciudad Bolivar,
4872486.32347128,2062381.18950805,No oficial,Ciudad Bolivar,
4872244.42271047,2063449.51170391,No oficial,Ciudad Bolivar,
4869900.2372008,2065603.24487261,No oficial,Ciudad Bolivar,
4870643.85624097,2064931.96618423,No oficial,Ciudad Bolivar,
4870970.20505349,2062961.08747562,No oficial,Ciudad Bolivar,
4872641.51115204,2062468.40115874,No oficial,Ciudad Bolivar,84
4871487.88595304,2061152.80307772,No oficial,Ciudad Bolivar,
4870421.56749715,2062804.86634103,No oficial,Ciudad Bolivar,
4869714.28140524,2063843.6883148,No oficial,Ciudad Bolivar,26
4872559.10521435,2060519.63321665,No oficial,Ciudad Bolivar,
4870761.61953531,2065158.87973853,No oficial,Ciudad Bolivar,
4872922.16160118,2063076.78831804,No oficial,Ciudad Bolivar,
4872181.85704216,2063646.04974286,No oficial,Ciudad Bolivar,
4871780.08119697,2065441.16144474,No oficial,Ciudad Bolivar,
4870893.55900932,2063287.54422552,No oficial,Ciudad Bolivar,100
4871409.0188531,2065395.43609655,No oficial,Ciudad Bolivar,32
4873609.2083358,2061398.80489812,No oficial,Ciudad Bolivar,54
4872986.05459274,2063128.5111858,No oficial,Ciudad Bolivar,
4872122.1588884,2064171.93481342,No oficial,Ciudad Bolivar,
4872060.9643526,2063789.90288672,No oficial,Ciudad Bolivar,32
4869800.20377145,2065582.81794764,No oficial,Ciudad Bolivar,
4871306.20742538,2061205.21690141,No oficial,Ciudad Bolivar,24
4873193.59409268,2061931.23590888,No oficial,Ciudad Bolivar,96
