"divipola","municipio","departamento","area_elipsoide_km2","area_3116_km2","area_9377_km2","area_3857_km2","lon_centroide","lat_centroide"
"76400","La Uni<U+00F3>n","Valle del Cauca",120.7053640024,120.8564930369,120.8667305106,122.274113662,-76.1032971109,4.5379293906
"76403","La Victoria","Valle del Cauca",264.4097564817,264.6978404704,264.6965601946,267.8064833499,-75.9667719501,4.4835111267
"76497","Obando","Valle del Cauca",214.4478663573,214.6770336304,214.6733839672,217.2706362247,-75.9491985887,4.5975884551
"76520","Palmira","Valle del Cauca",1003.7389584804,1005.1652843933,1005.3371941831,1014.3600068996,-76.2278081521,3.5584007267
"76563","Pradera","Valle del Cauca",356.2494844536,356.7310599509,356.7806174631,359.9147511702,-76.1784190102,3.4206386514
"76606","Restrepo","Valle del Cauca",135.9809550345,136.2320139123,136.2827748226,137.4953364999,-76.534899629,3.8064943616
"76616","Riofr<U+00ED>o","Valle del Cauca",307.5933800551,308.087891715,308.1689543724,311.2435640046,-76.3710574375,4.1095003396
"76622","Roldanillo","Valle del Cauca",235.412541053,235.7266719835,235.7568265117,238.4112328373,-76.1682429871,4.4435720567
"76670","San Pedro","Valle del Cauca",201.8605747982,202.1407162695,202.1723377895,204.1923646553,-76.2083632981,3.9814315443
"76736","Sevilla","Valle del Cauca",536.6463765552,537.1840175057,537.1542538039,543.1309358862,-75.8881683456,4.1933959819
"76823","Toro","Valle del Cauca",175.5671442932,175.7820911874,175.7943259329,177.8983730822,-76.0810612854,4.6384148954
"76828","Trujillo","Valle del Cauca",307.1603584773,307.6419946049,307.7170541139,310.9022511299,-76.3429282332,4.2332689162
"76834","Tulu<U+00E1>","Valle del Cauca",908.2947009097,909.3589777158,909.3956651424,918.8918647285,-76.0324965381,4.028411702
"76845","Ulloa","Valle del Cauca",41.8233987431,41.8603165958,41.8548985016,42.3869814635,-75.7783586736,4.7077200433
"76863","Versalles","Valle del Cauca",200.3172905276,200.5972613103,200.6293011028,202.9681687596,-76.2178944899,4.6225895555
"76869","Vijes","Valle del Cauca",113.5750665791,113.7739450469,113.811545359,114.8235293513,-76.4706469924,3.7436579243
"76890","Yotoco","Valle del Cauca",327.2652346213,327.8005487437,327.8913757719,330.9854673293,-76.3908099065,3.9041232284
"76892","Yumbo","Valle del Cauca",230.1699501583,230.5868807792,230.6693767676,232.6242519135,-76.5109891641,3.5959121267
"76895","Zarzal","Valle del Cauca",367.5003243942,367.9372503535,367.95598141,372.0930253198,-76.0506556197,4.3535975801
"81220","Cravo Norte","Arauca",5187.1794273985,5212.6908181553,5192.5590679793,5285.8396516042,-70.0697379365,6.3467845019
"81300","Fortul","Arauca",1156.8535974327,1158.6275771116,1155.4893260737,1180.5048242134,-71.829474054,6.7053419975
"81794","Tame","Arauca",5410.0134437411,5418.7039746316,5403.8739984578,5513.9132348305,-71.7918394949,6.3906888846
"85015","Chameza","Casanare",313.392193145,313.5325407995,312.892885738,318.1113319712,-72.8649716337,5.2284471573
"85136","La Salina","Casanare",199.7128250444,199.8942769431,199.4192454568,203.3835180517,-72.3469312927,6.1782771917
"85139","Man<U+00ED>","Casanare",3750.5337030357,3754.5485262944,3745.2813621026,3800.7556305609,-72.2127765825,4.675762365
"85225","Nunch<U+00ED>a","Casanare",1100.4913515997,1101.8132082048,1099.0096408156,1118.1538122807,-72.0925040078,5.5291764475
"85230","Orocu<U+00E9>","Casanare",4744.5074785956,4753.4841153363,4739.8429102897,4811.360078709,-71.5987581544,4.915159472
"85250","Paz de Ariporo","Casanare",12076.2383523463,12115.0422124932,12074.5447282363,12280.6283150697,-70.8695409964,5.7801026454
"85279","Recetor","Casanare",181.132632987,181.2267549687,180.8458730074,183.8801545036,-72.7708188464,5.2630656025
"85300","Sabanalarga","Casanare",400.7990251262,400.9420467976,400.1581948247,406.3215540778,-72.9958041,4.8111789565
"85315","S<U+00E1>cama","Casanare",311.9064824284,312.2368922834,311.4670381519,317.4886584695,-72.2107607404,6.0499100027
"85325","San Luis de Palenque","Casanare",2983.9909078406,2989.6953074015,2981.1088799803,3028.962490083,-71.5934838325,5.231903576
"85400","T<U+00E1>mara","Casanare",1090.0619752116,1091.2312994671,1088.5329793915,1108.8901109398,-72.2006837133,5.8789247673
"85410","Tauramena","Casanare",2380.1411261747,2381.6733926008,2376.4447101662,2412.187898282,-72.6291650526,4.6973883334
"68432","M<U+00E1>laga","Santander",57.1506816629,57.1816929701,57.0604633438,58.3239973395,-72.7384107231,6.7202215066
"68444","Matanza","Santander",235.6740815183,235.7485680595,235.2974261694,241.1561722256,-73.0543907994,7.348771592
"68464","Mogotes","Santander",483.7862033372,483.9701393798,483.0131651489,493.2707961441,-72.9583551587,6.4925260893
"68468","Molagavita","Santander",180.3852234424,180.471721103,180.0985606583,184.0314983285,-72.8191623692,6.6432879869
"68498","Ocamonte","Santander",75.2004745208,75.2212796475,75.0805519167,76.6339057367,-73.1221184224,6.3553679016
"68500","Oiba","Santander",286.0114109197,286.0667429534,285.5608876554,291.3197685071,-73.2796162909,6.2255933869
"68502","Onzaga","Santander",488.9908846626,489.2284368524,488.2143183503,498.2744134098,-72.8120641891,6.3351802621
"68522","Palmar","Santander",19.6907352268,19.694441671,19.6597400765,20.0792877061,-73.28900684,6.5247530025
"68524","Palmas del Socorro","Santander",58.5299088003,58.5411187524,58.4377249782,59.6539157347,-73.2827320926,6.3917502503
"68533","P<U+00E1>ramo","Santander",72.9629691056,72.9811180459,72.846933054,74.3713389938,-73.1714848206,6.416627838
"68547","Piedecuesta","Santander",484.4035491639,484.5722395493,483.6291740633,494.8444143948,-73.0051720083,6.9624456718
"68549","Pinchote","Santander",55.5217434969,55.53541924,55.4334682255,56.6149185247,-73.1757097471,6.5138920838
"68572","Puente Nacional","Santander",251.6662780181,251.6785476855,251.298976942,255.9696446774,-73.6784180726,5.831126974
"68573","Puerto Parra","Santander",762.3405182097,762.3452812279,761.3338013446,777.8823723149,-73.9575982659,6.685271105
"68575","Puerto Wilches","Santander",1507.9438421738,1507.9852931173,1505.8132433899,1544.6503661737,-73.7838276644,7.5769696305
"68615","Rionegro","Santander",1168.2484497923,1168.4360650103,1166.4411743451,1196.0979140261,-73.3723505189,7.4742188062
"68655","Sabana de Torres","Santander",1402.7578100111,1402.8709456636,1400.6566735706,1435.7619261882,-73.5712807048,7.4065214385
"68669","San Andr<U+00E9>s","Santander",281.4232876239,281.5588607097,280.9762133852,287.2906364136,-72.8161379101,6.7964777911
"68673","San Benito","Santander",59.107589752,59.1130219933,59.0180447766,60.17685425,-73.5274927537,6.1016800162
"68679","San Gil","Santander",146.8363735232,146.8772841612,146.602219563,149.7492825184,-73.1188769013,6.550777399
"68682","San Joaqu<U+00ED>n","Santander",143.0686168048,143.1334269308,142.8407357644,145.8547469743,-72.8547207641,6.4598754657
"68684","San Jos<U+00E9> de Miranda","Santander",75.2629730119,75.3037440886,75.1441459594,76.7800331013,-72.7397642784,6.6293984147
"68686","San Miguel","Santander",71.1670154737,71.2113509832,71.0559420501,72.5837815772,-72.6432238647,6.5681206918
"68689","San Vicente de Chucur<U+00ED>","Santander",1116.2607202638,1116.3624320653,1114.576945323,1139.9946905597,-73.5389980325,6.8942869268
"68705","Santa B<U+00E1>rbara","Santander",221.1237852089,221.217133716,220.7709341628,225.9141921463,-72.8960967772,6.9880763618
"68720","Santa Helena del Op<U+00F3>n","Santander",373.8292015281,373.8572627896,373.269881501,381.0337811916,-73.5820669666,6.4089038715
"68745","Simacota","Santander",904.6630268091,904.7136337073,903.3557396525,922.9723491903,-73.6900200286,6.6480917253
"68755","Socorro","Santander",127.7989351594,127.8258369,127.5968855417,130.2887548914,-73.244360451,6.4620877921
"68770","Suaita","Santander",285.1514009319,285.195538083,284.7073099661,290.3238352013,-73.3662095555,6.114765372
"68773","Sucre","Santander",522.5355505376,522.5392002182,521.8469239955,531.7590611543,-73.9593467813,5.9832042697
"68780","Surat<U+00E1>","Santander",362.878605407,363.0087711012,362.2984850814,371.5306051996,-72.9877910381,7.4753925593
"68820","Tona","Santander",330.5967522194,330.7262744833,330.0686661425,338.0227337015,-72.939704298,7.1708904505
"68855","Valle de San Jos<U+00E9>","Santander",81.0919358709,81.1149390823,80.9625502897,82.6629379392,-73.1099721996,6.4345782849
"68861","V<U+00E9>lez","Santander",447.6644346967,447.68366871,447.0154439012,455.9685594122,-73.7024401463,6.2205021712
"68867","Vetas","Santander",92.3825020652,92.4223864196,92.2351539939,94.5202316863,-72.8815693915,7.3222184319
"68872","Villanueva","Santander",97.5822351296,97.6068910488,97.4269761078,99.5718022392,-73.1639665307,6.6858646077
"68895","Zapatoca","Santander",364.3480957182,364.4186104693,363.7743863492,372.0029350121,-73.2797520355,6.8346198021
"70110","Buenavista","Sucre",146.4647352851,146.4982107068,146.3970025855,151.3703465083,-74.9520458427,9.3200337721
"70124","Caimito","Sucre",412.331966493,412.4697056909,412.2337414008,424.9090235967,-75.1319043291,8.7923085135
"70204","Colos<U+00F3>","Sucre",131.0981966952,131.1629926431,131.1070063997,135.6502045724,-75.3644685004,9.5279434111
"70215","Corozal","Sucre",285.7873258112,285.9051319204,285.7627374002,295.1668756026,-75.2505084386,9.2040177866
"70221","Cove<U+00F1>as","Sucre",56.5137805088,56.5559163629,56.5424950972,58.4312211687,-75.6574934639,9.394449462
"70230","Chal<U+00E1>n","Sucre",83.6712209581,83.7100160189,83.67209423,86.5973231277,-75.3242064176,9.5695814753
"70233","El Roble","Sucre",198.3659497702,198.4328892579,198.3198598423,204.7251367851,-75.1381834588,9.0710105418
"70235","Galeras","Sucre",321.7775037677,321.8564100939,321.6404417762,332.2106659458,-74.9813471723,9.1351690879
"70265","Guaranda","Sucre",361.7711597293,361.8107859318,361.4979959345,372.0147218239,-74.6762062514,8.383907718
"70400","La Uni<U+00F3>n","Sucre",232.2491674978,232.3504009196,232.2401475744,239.3583911451,-75.2832245639,8.8119933833
"70418","Los Palmitos","Sucre",198.7964501916,198.8730876008,198.7689697338,205.5741793046,-75.2130280269,9.4223800254
"70429","Majagual","Sucre",845.1125735205,845.2154571164,844.5028914202,869.7665501589,-74.7103896313,8.5461274703
"70473","Morroa","Sucre",169.9337372514,170.013012112,169.9365226874,175.6974641203,-75.3271887267,9.3924943954
"70508","Ovejas","Sucre",459.8783377772,460.0483774206,459.7999128084,475.9061817498,-75.1885453986,9.5496536999
"70523","Palmito","Sucre",174.4606176887,174.5755138694,174.523429262,180.3189088872,-75.5619851018,9.3349368221
"70670","Sampu<U+00E9>s","Sucre",213.8334308262,213.9388581325,213.8474875375,220.8034724211,-75.3602619802,9.1651884298
"70678","San Benito Abad","Sucre",1493.807972159,1494.1631189154,1493.1467512141,1539.7406804474,-74.964678942,8.8355686656
"70702","San Juan de Betulia","Sucre",168.1029178879,168.1677828403,168.0799438148,173.7056761215,-75.2136417994,9.2920165942
"70708","San Marcos","Sucre",970.0037936093,970.3548687039,969.8262941315,998.5235390608,-75.1724913844,8.5892153386
"70713","San Onofre","Sucre",1034.4478716948,1035.0779725766,1034.7279220058,1072.1736962554,-75.5052220862,9.8145698058
"70717","San Pedro","Sucre",212.9474373749,213.0061101982,212.8705658904,220.1755216173,-75.0374217113,9.3968350632
"70742","Sinc<U+00E9>","Sucre",418.850103072,418.9797777595,418.7287433771,432.7232069798,-75.0939699211,9.25629366
"70771","Sucre","Sucre",1131.025920086,1131.1801612995,1130.2523909961,1165.6655351843,-74.7475486516,8.8143056149
"70820","Santiago de Tol<U+00FA>","Sucre",302.3238724574,302.5157131784,302.419839418,312.8320477972,-75.5354442465,9.5337976379
"70823","Toluviejo","Sucre",284.8566646837,285.0155887529,284.9086775769,294.6836416245,-75.4445138505,9.4902856205
"73024","Alpujarra","Tolima",501.3965441674,501.5113159211,501.1718516644,506.52372945,-74.9407847591,3.390013405
"73026","Alvarado","Tolima",344.2487375923,344.3355917394,344.1118819999,348.7658764677,-74.9863090119,4.5826224035
"73030","Ambalema","Tolima",238.0064720643,238.0448636884,237.8616429164,241.2951708032,-74.8044219164,4.824907477
"73043","Anzo<U+00E1>tegui","Tolima",469.5329204483,469.7113319236,469.4692956163,475.7587160502,-75.1911745682,4.6317858425
"73055","Armero","Tolima",440.5507942333,440.6308151715,440.3039131588,446.8787724456,-74.8475011956,5.0067572643
"73067","Ataco","Tolima",1017.0257058859,1017.6444342899,1017.3185721253,1027.508065993,-75.4822929145,3.4284310062
"73124","Cajamarca","Tolima",508.174088006,508.487045743,508.3277523031,514.5977490259,-75.4974649432,4.4069650399
"73148","Carmen de Apical<U+00E1>","Tolima",190.8099607007,190.8361046653,190.6823248087,193.0810659853,-74.7470032411,4.1234141911
"73152","Casabianca","Tolima",175.2298395954,175.296182482,175.205367761,177.7522103428,-75.1888170593,5.0167520567
"73168","Chaparral","Tolima",2100.5816563695,2102.0632418219,2101.5371721684,2123.6802418311,-75.5898487065,3.7436897878
"73200","Coello","Tolima",343.5249710851,343.5981198493,343.3582031405,347.8189694604,-74.9114830035,4.3541558026
"73217","Coyaima","Tolima",668.8198953445,669.0556758294,668.6938182312,676.1648435563,-75.1485430703,3.7386243704
"73226","Cunday","Tolima",507.4566426038,507.5152878095,507.0872349574,513.3204332448,-74.6893746272,3.9825208486
"73236","Dolores","Tolima",651.8437267468,651.9504034438,651.4495431047,658.7980249135,-74.8025796771,3.5978605419
"73268","Espinal","Tolima",216.4548277471,216.4989443749,216.3453148966,219.054639369,-74.8935273233,4.1664765651
"73270","Falan","Tolima",181.2791301689,181.3218787829,181.2003359264,183.9234355191,-74.9570354742,5.0792549245
"73275","Flandes","Tolima",96.7801185487,96.7971781871,96.7248830512,97.9614431065,-74.8370864183,4.2428130176
"73283","Fresno","Tolima",219.6092764606,219.6728745115,219.5392785672,222.8867892727,-75.0522900975,5.1866961065
"73319","Guamo","Tolima",505.518683268,505.6439399598,505.3128494641,511.4766503531,-74.9765974901,4.0765034823
"73347","Herveo","Tolima",322.5616478119,322.6953597682,322.5396389272,327.2561858539,-75.2432206163,5.0685562191
"73349","Honda","Tolima",304.8426453981,304.8889340282,304.6497153522,309.38539105,-74.7830305652,5.1794112217
"73352","Icononzo","Tolima",215.164152589,215.1782282102,214.9755080498,217.7305251097,-74.5396427938,4.1332705204
"73408","L<U+00E9>rida","Tolima",271.8950967808,271.9544923119,271.7663667358,275.6850418093,-74.9233711045,4.866032598
"73411","L<U+00ED>bano","Tolima",282.2916080033,282.3726117191,282.2002890566,286.2365824169,-75.0476330913,4.8779323863
"73443","Mariquita","Tolima",293.2682236525,293.3297676953,293.1233398991,297.6904826456,-74.9066774296,5.2353218391
"73449","Melgar","Tolima",202.1633533661,202.182861712,202.0054097693,204.601591872,-74.6378316563,4.1860558785
"73461","Murillo","Tolima",423.7630456431,423.9321508501,423.7214475653,429.6205131473,-75.219940079,4.8267354543
"73483","Natagaima","Tolima",859.5413640596,859.8299079583,859.3502495858,868.604170044,-75.1220156341,3.5405164988
"73504","Ortega","Tolima",953.3028215621,953.7243637682,953.2894499721,964.2161642427,-75.2782314884,3.9377802278
"73520","Palocabildo","Tolima",64.9939378721,65.011460491,64.9705059161,65.9449648166,-75.0184506857,5.0940353217
"73547","Piedras","Tolima",354.348006864,354.425317002,354.1799203961,358.9020797198,-74.9209052001,4.485001025
"73555","Planadas","Tolima",1752.4711928541,1754.1017542126,1753.9287519545,1769.389578363,-75.8168509121,3.098971275
"05266","Envigado","Antioquia",77.9460963441,77.9971548634,77.9746712205,79.3716124377,-75.5468690529,6.1543949647
"05360","Itag<U+00FC><U+00ED>","Antioquia",19.6355645786,19.6496263285,19.6448247141,19.9965190359,-75.6142040386,6.1792794915
"27425","Medio Atrato","Choc<U+00F3>",1809.2147335514,1812.9329003555,1813.74915544,1841.4906435389,-76.6734977261,6.0338904064
"99524","La Primavera","Vichada",18250.1771350613,18361.9793906259,18285.507368341,18543.463541981,-69.6106968742,5.5215724116
"05364","Jard<U+00ED>n","Antioquia",200.9773350121,201.1625617765,201.1409310195,204.2335052697,-75.8184273415,5.5744427624
"27491","N<U+00F3>vita","Choc<U+00F3>",942.4750347101,944.3319478598,944.7304307517,955.5783272332,-76.6182465413,4.8533808835
"27450","Medio San Juan","Choc<U+00F3>",659.0632409608,660.558361667,660.918089449,668.1556285556,-76.8041012311,4.8152158031
"27660","San Jos<U+00E9> del Palmar","Choc<U+00F3>",1579.8689697989,1582.2097355862,1582.524365444,1602.3352341901,-76.2800407913,4.9587318916
"27205","Condoto","Choc<U+00F3>",466.8621616113,467.7174408768,467.8862578838,473.6643066099,-76.5275169046,5.0737209251
"85010","Aguazul","Casanare",1441.4769551499,1442.5073064729,1439.2651594806,1462.7189123525,-72.5481996916,5.1261111714
"54874","Villa del Rosario","Norte de Santander",90.5488564087,90.6182894732,90.4113458116,92.8278031959,-72.482029741,7.7562691816
"27430","Medio Baud<U+00F3>","Choc<U+00F3>",1368.4872595209,1372.0444108215,1372.96224244,1388.5854575082,-76.9959426991,5.1103861618
"27810","Uni<U+00F3>n Panamericana","Choc<U+00F3>",177.4038871769,177.7600593768,177.8377430444,180.1073309464,-76.6453971591,5.2852742443
"27787","Tad<U+00F3>","Choc<U+00F3>",713.7220297928,714.8282018362,714.9930780686,724.555313633,-76.3310923,5.2661071913
"27160","C<U+00E9>rtegui","Choc<U+00F3>",422.5844951403,423.3540675931,423.5046657065,429.1691745497,-76.5226461134,5.3898288853
"27135","El Cant<U+00F3>n del San Pablo","Choc<U+00F3>",379.6555319522,380.4954020201,380.6933326722,385.5342033155,-76.7725496188,5.359658584
"99773","Cumaribo","Vichada",65164.3542033778,65599.7023738398,65320.836551444,65970.1401022593,-69.5222329838,4.262603099
"17614","Riosucio","Caldas",383.8416956485,384.169471733,384.1117345962,389.8895198509,-75.7522021098,5.4422736952
"27077","Bajo Baud<U+00F3>","Choc<U+00F3>",3468.7934913751,3479.2356447173,3482.0734576004,3518.7590561435,-77.2176356436,5.011721836
"66456","Mistrat<U+00F3>","Risaralda",564.1338681255,564.7434772318,564.7361575786,572.9699202343,-75.9613454825,5.4140727963
"27495","Nuqu<U+00ED>","Choc<U+00F3>",701.688875448,703.8980072432,704.5032544905,713.3411917407,-77.29300216,5.6900323844
"27245","El Carmen de Atrato","Choc<U+00F3>",829.0533530044,830.1809300484,830.2938139266,843.171222144,-76.191903216,5.8109311486
"27025","Alto Baudo","Choc<U+00F3>",2044.7872493628,2050.4167151876,2051.8990735217,2078.3780569649,-77.0841850329,5.6366791901
"05376","La Ceja","Antioquia",132.6412052852,132.7149554193,132.6667333222,134.9869590277,-75.4308716037,5.9925225457
"05129","Caldas","Antioquia",132.6617590915,132.7583473327,132.7270525958,135.0382435395,-75.6264269294,6.0544463457
"99001","Puerto Carre<U+00F1>o","Vichada",12074.3912026964,12205.6143386764,12142.8866964055,12281.2830111516,-68.1412639861,5.8365516278
"27001","Quibd<U+00F3>","Choc<U+00F3>",3499.9335601948,3507.1228467277,3508.6819593307,3561.1724428089,-76.6636537014,5.9389661352
"05656","San Jer<U+00F3>nimo","Antioquia",161.1366616708,161.2657136268,161.2354524581,164.2607829374,-75.7031078511,6.4382990969
"05079","Barbosa","Antioquia",205.568438995,205.6661632378,205.577348702,209.5581678322,-75.3292446119,6.4434184482
"05690","Santo Domingo","Antioquia",265.8622673095,265.9538313939,265.8065374971,271.062031447,-75.1425987232,6.481044505
"05847","Urrao","Antioquia",2559.6863052206,2563.3972253111,2563.8496659001,2608.2917725477,-76.2590376255,6.3353268958
"81591","Puerto Rond<U+00F3>n","Arauca",2274.741668817,2281.429130403,2273.9610080604,2318.6214510355,-70.9667890702,6.4117745155
"05042","Santaf<U+00E9> de Antioquia","Antioquia",525.0701318757,525.6013756121,525.5715211345,535.454925808,-75.9042658506,6.5357068401
"05086","Belmira","Antioquia",295.9305132895,296.153196976,296.0877418427,301.9253689318,-75.6538472914,6.6536510422
"05411","Liborina","Antioquia",216.2260147604,216.4164422868,216.3867613441,220.6686211785,-75.7829997537,6.7239894005
"27075","Bah<U+00ED>a Solano","Choc<U+00F3>",892.3930395789,895.3022273485,896.1028544348,909.1898317272,-77.3538146843,6.2900631681
"05873","Vig<U+00ED>a del Fuerte","Antioquia",1658.4019650797,1661.8529227774,1662.6189348032,1690.6668016143,-76.6950023527,6.4533121898
"05310","G<U+00F3>mez Plata","Antioquia",332.079032321,332.2041280339,332.0306719925,338.882340964,-75.1927042863,6.7095570294
"27099","Bojaya","Choc<U+00F3>",3620.6055439929,3630.6545464311,3633.2890693279,3691.365194061,-77.0993275444,6.4746133617
"05686","Santa Rosa de Osos","Antioquia",864.2920384739,864.7789720512,864.4660120922,881.879283135,-75.4381213819,6.6758246641
"05315","Guadalupe","Antioquia",118.1626080261,118.2097481035,118.1505034853,120.658475754,-75.2259146457,6.8615743986
"05138","Ca<U+00F1>asgordas","Antioquia",364.4118006243,364.830943682,364.8387722404,372.0378389012,-76.0268965876,6.8149400775
"05475","Murind<U+00F3>","Antioquia",1263.553933009,1266.2047704087,1266.7956054365,1290.0682099104,-76.7086218871,6.8287595335
"81065","Arauquita","Arauca",3039.7295342261,3046.8789916874,3037.5630451309,3103.1817013655,-71.2982138923,6.7993458573
"81736","Saravena","Arauca",943.717661733,945.1354067412,942.5868925836,963.8390011857,-71.850719341,6.9069407078
"05819","Toledo","Antioquia",122.4793101619,122.5784174536,122.5558415804,125.1475681498,-75.7136339714,7.0163942343
"81001","Arauca","Arauca",5765.5230822638,5787.9421440263,5767.2848486618,5885.7759745009,-70.5091396569,6.7963563839
"05234","Dabeiba","Antioquia",1954.2900144445,1957.2627143046,1957.6694326537,1996.6673663583,-76.3143005112,6.9922459063
"68307","Gir<U+00F3>n","Santander",492.9162778185,493.0201347819,492.138689815,503.6986057067,-73.2487049674,7.036680036
"68001","Bucaramanga","Santander",152.8618512033,152.9049472363,152.6179759003,156.285306128,-73.1115721113,7.1558323238
"05031","Amalfi","Antioquia",1208.8261505976,1209.1268731012,1208.3276010456,1234.9645301098,-74.9812594129,6.9777625973
"05893","Yond<U+00F3>","Antioquia",1894.9985973795,1895.0141939775,1892.7444862552,1935.5297620489,-74.1583063595,6.9251408293
"27150","Carmen del Darien","Choc<U+00F3>",3172.6025638918,3180.7005222288,3182.7318033608,3241.9697541888,-76.9742926796,7.0336587744
"54377","Labateca","Norte de Santander",255.8529865444,256.0397858802,255.4614235918,261.7082958577,-72.5226603344,7.2655060055
"54518","Pamplona","Norte de Santander",298.1169795966,298.2940904064,297.6500302791,305.0925648587,-72.6758956551,7.3790582788
"54820","Toledo","Norte de Santander",1479.2629125952,1480.6690183877,1477.1167590484,1512.8540132543,-72.3059004938,7.2258491823
"27372","Jurad<U+00F3>","Choc<U+00F3>",1247.2732028315,1252.1578828955,1253.528731893,1274.9190921872,-77.6796657091,7.1032686804
"05480","Mutat<U+00E1>","Antioquia",1073.3254839654,1075.1729951502,1075.4977113477,1098.2007914243,-76.4630402588,7.3295451917
"54099","Bochalema","Norte de Santander",170.1634681484,170.2668958412,169.8973845075,174.3463727008,-72.657822119,7.6334553571
"54239","Durania","Norte de Santander",174.9087225067,175.0128114916,174.6346701874,179.3028676384,-72.6720821995,7.7469888754
"54128","Cachir<U+00E1>","Norte de Santander",615.651563164,615.8199047623,614.6716671854,630.933698419,-73.1294096023,7.6841893986
"54405","Los Patios","Norte de Santander",127.4965225143,127.5888950206,127.3012164041,130.696723327,-72.5268126663,7.7422844133
"05147","Carepa","Antioquia",386.4944146148,387.2706489637,387.4348233275,396.2825840963,-76.6566792325,7.7891755361
"27615","Riosucio","Choc<U+00F3>",7584.4321082624,7607.5428923823,7613.6969867259,7762.4057480133,-77.2407171694,7.3898485706
"54313","Gramalote","Norte de Santander",148.9515109647,149.0239079451,148.7149993928,152.8089209233,-72.8070583955,7.9065197233
"23580","Puerto Libertador","C<U+00F3>rdoba",1645.9256892664,1647.3535293586,1647.1044847566,1687.0150684888,-75.7713008912,7.7114476362
"05045","Apartad<U+00F3>","Antioquia",534.1835414511,535.1800656441,535.3743042958,547.9838625944,-76.5669661664,7.8961386458
"05154","Caucasia","Antioquia",1428.7252641418,1429.125152715,1428.2250639097,1465.458490016,-75.0349848921,7.867919795
"54109","Bucarasica","Norte de Santander",270.6834143576,270.7908592165,270.2510344232,277.9262379958,-72.9291956577,8.0797979252
"54261","El Zulia","Norte de Santander",504.9862538623,505.3041012271,504.1995349037,518.5030652623,-72.6315342334,8.0811799357
"23807","Tierralta","C<U+00F3>rdoba",4931.1075865146,4937.6428400663,4938.166466231,5056.7559653153,-76.1685678087,7.8137850861
"27800","Ungu<U+00ED>a","Choc<U+00F3>",1187.0464180304,1190.3213075967,1191.1679042171,1219.0361189687,-77.1037169578,8.1172590422
"54498","Oca<U+00F1>a","Norte de Santander",522.5170252695,522.5999717258,521.7012315497,536.9007095317,-73.3524539299,8.231124242
"05837","Turbo","Antioquia",2913.3475964886,2919.5265841853,2920.8870669751,2990.1672791746,-76.7240432325,7.9979749128
"27006","Acand<U+00ED>","Choc<U+00F3>",795.1921595818,797.6605123555,798.3212494224,817.9191637626,-77.2896493119,8.4341782852
"05490","Necocl<U+00ED>","Antioquia",1252.9969066128,1255.5439532051,1256.0837162821,1289.201201893,-76.6769841224,8.4937194403
"05051","Arboletes","Antioquia",753.0173774755,754.2527210061,754.4479081641,775.2477597144,-76.4147807045,8.611374703
"13001","Cartagena","Bol<U+00ED>var",592.7925372436,593.1338129487,592.9157315357,616.8339077643,-75.4674446844,10.4529581075
"20570","Pueblo Bello","Cesar",743.7484679434,743.8020419396,742.6368880835,773.9762163082,-73.5885673792,10.4669342727
"20001","Valledupar","Cesar",4185.2863170833,4185.7915300105,4178.8951796245,4353.1290672357,-73.4634487252,10.3818489625
"47053","Aracataca","Magdalena",1740.8100286549,1740.8439612003,1738.4380991284,1813.6318085024,-73.8797879812,10.6449196609
"99624","Santa Rosal<U+00ED>a","Vichada",3884.8523350576,3898.5689144054,3885.0348831163,3940.0134580302,-70.6517248996,4.9790171658
"54001","C<U+00FA>cuta","Norte de Santander",1132.3423946718,1133.2030686809,1130.6213965417,1162.8332477817,-72.4886409786,8.1120392639
"66170","Dosquebradas","Risaralda",70.0614831548,70.1156161879,70.1014822473,71.0330432236,-75.6699388509,4.8420287931
"15491","Nobsa","Boyac<U+00E1>",55.4034084234,55.4254683352,55.3148875358,56.3404093122,-72.9326832372,5.7787601914
"15806","Tibasosa","Boyac<U+00E1>",93.7243545704,93.7567439731,93.5744871789,95.2990514853,-73.0111476034,5.7473291895
"76130","Candelaria","Valle del Cauca",295.9744571178,296.4559978781,296.5372991877,298.9960923035,-76.3831745709,3.382087643
"76147","Cartago","Valle del Cauca",247.9677474823,248.2239098659,248.2144736539,251.308850849,-75.9179071978,4.7068462916
"85125","Hato Corozal","Casanare",5494.7288538646,5509.7124554436,5492.266105053,5594.294973329,-71.1365702277,6.109305898
"13650","San Fernando","Bol<U+00ED>var",317.3480858578,317.3557811629,317.0156521762,327.5586202278,-74.3587021809,9.091253687
"85440","Villanueva","Casanare",833.487912204,833.8894992693,832.1645785711,844.3010059584,-72.8231244364,4.5282961589
"86219","Col<U+00F3>n","Putumayo",64.1102880208,64.2746169615,64.3174772729,64.5714131284,-76.9667297883,1.2232174816
"86569","Puerto Caicedo","Putumayo",924.8177599722,926.4671924289,926.7897160662,931.2027020761,-76.4809954613,0.7250732708
"86749","Sibundoy","Putumayo",97.4939307136,97.7346240954,97.796318395,98.1955902992,-76.913075996,1.228746365
"86760","Santiago","Putumayo",341.0256179351,341.9238249071,342.1607391476,343.4459626608,-77.0056281364,1.0858122462
"86865","Valle del Guamuez","Putumayo",813.1904179522,815.1590372802,815.6576724669,818.7134252769,-76.8840930423,0.4129644243
