x,y,dane_sede,sector,clase,zona,estrato
4882512.99787995,2084947.71398422,311769000980,No oficial,Privado,Urbana,5
4883261.770271,2081681.40372841,311769000998,No oficial,Privado,Urbana,4
4879559.86945382,2081162.92048546,311769001030,No oficial,Privado,Urbana,3
4880840.2448975,2080966.21635062,311769001552,No oficial,Privado - regimen especial,Urbana,6
4882378.79198641,2083693.80464814,311769001781,No oficial,Privado,Urbana,4
4882534.26573322,2083435.60242065,311769001846,No oficial,Privado,Urbana,
4882124.20896486,2084792.64599435,311769001951,No oficial,Privado,Urbana,5
4881127.51506667,2078288.36244798,311769001960,No oficial,Privado,Urbana,5
4883506.88465804,2082773.79943297,311769002010,No oficial,Privado,Urbana,3
4878133.14163246,2081141.4068395,311769002354,No oficial,Privado,Urbana,2
4879110.51406517,2080215.63488014,311769002451,No oficial,Privado,Urbana,2
4879818.7403707,2082063.05300782,311769002494,No oficial,Privado,Urbana,3
4882203.26388859,2080388.98491408,311769002605,No oficial,Privado,Urbana,5
4881491.31914774,2079357.76113092,311769002672,No oficial,Privado,Urbana,3
4879337.13434257,2080292.43613201,311769003008,No oficial,Privado,Urbana,2
4882240.38163015,2084293.85104819,311769003091,No oficial,Privado,Urbana,5
4882046.85678067,2082845.20673372,311769003211,No oficial,Privado,Urbana,3
4880738.35442126,2083565.03634337,311769003300,No oficial,Privado,Urbana,5
4880505.41429351,2077374.74211874,311769003326,No oficial,Privado,Urbana,5
4884336.09821759,2087934.36376028,311769003474,No oficial,Privado,Urbana,
4881334.93528321,2079262.88800563,311769003865,No oficial,Privado,Urbana,4
4882871.67950912,2079425.01634977,311769003873,No oficial,Privado,Urbana,5
4884297.96751644,2087753.28473434,311769003938,No oficial,Privado,Urbana,
4878784.69172424,2081911.69693521,311769004004,No oficial,Privado,Urbana,2
4879009.64273561,2079942.53118213,311769004063,No oficial,Privado,Urbana,2
4883174.48228798,2078796.51421291,311769004195,No oficial,Privado,Urbana,3
4878673.58341593,2081567.17660897,311769004233,No oficial,Privado,Urbana,3
4879659.90471709,2081312.87769192,311769004250,No oficial,Privado,Urbana,3
4878029.43353129,2082185.02188282,311769004268,No oficial,Privado,Urbana,2
4879790.01456156,2083030.83502064,311769004284,No oficial,Privado,Urbana,2
4882510.77493658,2083322.19916779,311769004322,No oficial,Privado,Urbana,3
4877615.53007268,2081506.82256379,311769004365,No oficial,Privado,Urbana,2
4881801.04794698,2087429.20890409,311848000596,No oficial,Privado,Rural,
4883198.46365453,2081120.62900045,311848000961,No oficial,Privado,Urbana,4
4884226.99323265,2087199.12578102,311848001118,No oficial,Privado,Urbana,
4884116.25406063,2085431.20711989,311848002343,No oficial,Privado,Urbana,
4883228.72231373,2086285.06342689,311848002823,No oficial,Privado,Urbana,
4880713.33131367,2080153.4409978,311848003196,No oficial,Privado,Urbana,6
4883389.98816893,2080660.23299049,311848004346,No oficial,Privado,Urbana,4
4883127.56164916,2083732.91208461,411001105558,No oficial,Privado,Urbana,4
4879792.84251219,2082594.72604202,411769000089,No oficial,Privado,Urbana,3
4884457.08417746,2087247.86447662,411769000101,No oficial,Privado,Urbana,
4880220.24791427,2083424.92044747,411769000119,No oficial,Privado,Urbana,5
4879854.78376864,2082745.33430235,411769000127,No oficial,Privado,Urbana,3
4880719.55855,2082955.79954402,411769000895,No oficial,Privado,Urbana,
4881153.85028038,2074410.26024427,111001000612,Oficial,Distrital,Urbana,3
4881322.9369926,2074469.64387345,111001110124,Oficial,Distrital,Urbana,3
4881753.81019568,2075754.83054455,111001008389,Oficial,Distrital,Urbana,4
4881739.0619164,2075285.01866116,111001012882,Oficial,Distrital,Urbana,3
4882105.35065537,2075689.91319972,111001012904,Oficial,Distrital,Urbana,3
4882100.64272193,2075562.64175708,111001012921,Oficial,Distrital,Urbana,3
4881838.24916093,2072253.27072205,111001009148,Oficial,Distrital,Urbana,3
4881435.98804373,2072411.33904416,111001014079,Oficial,Distrital,Urbana,3
4880139.23861948,2073577.38986119,111001010421,Oficial,Distrital,Urbana,4
4880328.6648702,2074334.06278825,111001014150,Oficial,Distrital,Urbana,3
4880208.29955258,2073542.71462962,111001009725,Oficial,Distrital,Urbana,4
4880069.80551049,2073631.07662403,111001801497,Oficial,Distrital,Urbana,
4880603.52890266,2074494.35166672,111001011088,Oficial,Distrital,Urbana,3
4880074.62582457,2074490.41373177,111001012742,Oficial,Distrital,Urbana,3
4880638.83217962,2074827.59562891,111001012751,Oficial,Distrital,Urbana,3
4880731.7615668,2072147.27142314,111001024830,Oficial,Distrital,Urbana,3
4880788.91757071,2073044.4900608,111001011991,Oficial,Distrital,Urbana,3
4880998.84669138,2073776.69853461,111001077321,Oficial,Distrital,Urbana,3
4880981.1528646,2074324.7145964,111001028258,Oficial,Distrital,Urbana,3
4881107.69773654,2074587.76103705,111001012653,Oficial,Distrital,Urbana,3
4881715.93464582,2074234.23728536,111001029912,Oficial,Distrital,Urbana,3
4882090.25133464,2073771.76241458,111001012718,Oficial,Distrital,Urbana,3
4880200.4344614,2074780.20785912,111001032255,Oficial,Distrital,Urbana,
4880220.95522797,2074883.17429593,111001045713,Oficial,Distrital,Urbana,3
4881765.42011864,2075297.12686031,311001000981,No oficial,Privado,Urbana,3
4880535.46837296,2074404.93133745,311001001031,No oficial,Privado,Urbana,3
4881315.09394504,2073431.89308483,311001001111,No oficial,Privado,Urbana,3
4880246.47594597,2073297.50114129,311001001839,No oficial,Privado,Urbana,4
4882065.71124967,2075245.40172206,311001002223,No oficial,Privado,Urbana,4
4881069.57515433,2072939.85591798,311001002312,No oficial,Privado,Urbana,3
4882030.04856414,2073734.54248216,311001003823,No oficial,Privado,Urbana,3
4881375.81173479,2073116.28704366,311001004072,No oficial,Privado,Urbana,3
4880582.17570755,2072168.06151143,311001009929,No oficial,Privado,Urbana,3
4881113.36325649,2073489.97258819,311001011800,No oficial,Privado,Urbana,3
4881831.12267571,2072634.56828128,311001016976,No oficial,Privado,Urbana,3
4882209.60309684,2073795.48535083,311001017344,No oficial,Privado,Urbana,3
4880433.44636023,2074228.64953949,311001018693,No oficial,Privado,Urbana,3
4882348.45396263,2074095.27559775,311001031991,No oficial,Privado,Urbana,4
4882298.99109695,2075115.68032137,311001034508,No oficial,Privado,Urbana,4
4881452.97203527,2075985.36159517,311001040192,No oficial,Privado,Urbana,4
4881439.88964725,2072037.51787276,311001042241,No oficial,Privado,Urbana,3
4882090.41437551,2073018.77658768,311001047723,No oficial,Privado,Urbana,3
4880786.36014788,2073905.19371349,311001076758,No oficial,Privado,Urbana,
4879350.21469228,2074308.67509199,311001087547,Oficial,Oficial - regimen especial,Urbana,4
4882402.59197837,2074002.97009387,311001089795,No oficial,Privado,Urbana,5
4882246.08091448,2075245.58509522,311001090505,No oficial,Privado,Urbana,4
4881245.3870703,2073424.89268685,311001091404,No oficial,Privado,Urbana,3
4881992.47120416,2072413.03333522,311001091609,No oficial,Privado,Urbana,4
4882137.32875001,2072490.54717385,311001093962,No oficial,Privado,Urbana,4
4882141.99946986,2072682.14187251,311001094683,No oficial,Privado,Urbana,3
4880407.56189144,2073396.36578356,311001097607,No oficial,Privado,Urbana,4
4879740.91095686,2074191.88948835,311001098239,No oficial,Privado,Urbana,4
4881119.37399966,2075990.63341293,311001101108,No oficial,Privado,Urbana,4
4882200.43252507,2072847.81977421,311001106908,No oficial,Privado,Urbana,3
4880352.95847851,2074774.82280686,311001106916,No oficial,Privado,Urbana,3
4879781.9173977,2074532.48827921,311001107408,No oficial,Privado,Urbana,4
4880371.73731918,2073122.54178436,311001110654,No oficial,Privado,Urbana,4
4881596.25987673,2072314.7052725,311001800821,No oficial,Privado,Urbana,3
4881596.25987673,2072314.7052725,311001800863,No oficial,Privado,Urbana,3
4880524.56266702,2073672.55383499,311001801038,No oficial,Privado,Urbana,
4882145.29849065,2075284.93928282,311001801429,No oficial,Privado,Urbana,
4881903.4768854,2073358.05578671,311001801461,No oficial,Privado,Urbana,
4882271.78926427,2074307.37428115,311769004276,No oficial,Privado,Urbana,4
4880280.96847107,2070227.3386699,111001002895,No oficial,Privado - regimen especial,Urbana,
4881761.45730149,2071296.14742219,111001010731,Oficial,Distrital,Urbana,3
4880066.18583597,2069669.92810334,111001012122,Oficial,Distrital,Urbana,4
4880015.39854666,2071556.82857897,111001027634,No oficial,Privado - regimen especial,Urbana,
4880894.61098045,2070596.20649506,111001094897,Oficial,Distrital,Urbana,3
4880920.31715661,2068427.87570742,311001000018,No oficial,Privado,Urbana,3
4880369.93364264,2069668.2253167,311001000310,No oficial,Privado,Urbana,4
4879086.34310938,2071652.89367817,311001000506,No oficial,Privado,Urbana,4
4881048.33884907,2068310.91380987,311001000697,No oficial,Privado,Urbana,4
4881682.73371513,2071092.8603971,311001000891,No oficial,Privado,Urbana,4
4880639.95973053,2070127.70909197,311001001871,No oficial,Privado,Urbana,4
4880932.98565071,2070177.28908671,311001001901,No oficial,Privado,Urbana,4
4880617.23535412,2069143.14017514,311001002878,No oficial,Privado,Urbana,4
4881082.57364754,2068842.89820632,311001003769,No oficial,Privado,Urbana,4
4880781.17096747,2071991.85371668,311001004471,No oficial,Privado,Urbana,4
4881105.22515903,2070791.66208783,311001005991,No oficial,Privado,Urbana,3
4879299.32664386,2069311.34834072,311001006407,No oficial,Privado,Urbana,3
4881680.35135073,2071686.43161849,311001007080,No oficial,Privado,Urbana,4
4881252.35461474,2069675.9614763,311001009023,No oficial,Privado,Urbana,
4881052.30124674,2069474.19128783,311001019134,No oficial,Privado,Urbana,4
4881682.73371513,2071092.8603971,311001027072,No oficial,Privado,Urbana,3
4880109.55861578,2072052.77490927,311001027846,No oficial,Privado,Urbana,5
4880417.04725912,2070311.37603514,311001027978,No oficial,Privado,Urbana,4
4880538.02674095,2069793.75216366,311001028249,No oficial,Privado,Urbana,4
4879684.5877942,2072112.36069996,311001031169,No oficial,Privado,Urbana,4
4878354.62099379,2070458.08435406,311001031851,No oficial,Privado,Urbana,4
4880659.26450805,2069737.54943076,311001033536,No oficial,Privado,Urbana,4
4881128.16667643,2071457.00143172,311001035717,No oficial,Privado,Urbana,4
4881528.71630623,2070169.90003038,311001038201,No oficial,Privado,Urbana,4
4880190.04920591,2069701.61900609,311001038660,No oficial,Privado,Urbana,
4879449.09392946,2071368.52502297,311001042748,No oficial,Privado,Urbana,4
4881056.7740641,2069129.54605523,311001047871,No oficial,Privado,Urbana,4
4880536.26826943,2069813.63590566,311001051526,No oficial,Privado,Urbana,4
4878845.11228943,2069897.26383467,311001051577,No oficial,Privado,Urbana,4
4879828.6438382,2069331.88298403,311001051631,No oficial,Privado,Urbana,4
4879148.57832608,2071833.94812396,311001088209,No oficial,Privado,Urbana,4
4880606.62797325,2070930.61998205,311001089558,No oficial,Privado,Urbana,4
4878997.94289017,2071806.83668051,311001091994,No oficial,Privado,Urbana,4
4881108.46651515,2071583.52555518,311001092125,No oficial,Privado,Urbana,4
4881119.31347524,2070181.93187907,311001098166,No oficial,Privado,Urbana,4
4879921.08924273,2071563.47797627,311001100101,No oficial,Privado,Urbana,5
4878580.25754277,2069695.56837564,311001102899,No oficial,Privado,Urbana,4
4881219.53149711,2071311.72547661,311001105766,No oficial,Privado,Urbana,4
4881183.84504443,2071445.93164284,311001105839,No oficial,Privado,Urbana,4
4881699.5408144,2071791.16954514,311001105863,No oficial,Privado,Urbana,3
4879951.99237743,2069938.69011461,311001105898,No oficial,Privado,Urbana,4
4881270.61072486,2068936.28734682,311001106711,No oficial,Privado,Urbana,4
4879674.483602,2071792.38820211,311001108595,No oficial,Privado,Urbana,5
4880113.8020906,2071645.35838262,311001108609,No oficial,Privado,Urbana,4
4878515.4816342,2070129.68856339,311001109516,No oficial,Privado,Urbana,4
4881017.2478828,2070875.14923432,311001109974,No oficial,Privado,Urbana,3
4881925.44027805,2071816.01447087,311001110301,No oficial,Privado,Urbana,3
4881573.36927688,2070097.93040459,311001110468,No oficial,Privado,Urbana,4
4881774.01671773,2070949.70141197,311001110611,No oficial,Privado,Urbana,3
4881753.49658721,2071328.41707314,311001800022,No oficial,Privado,Urbana,3
4881774.01671773,2070949.70141197,311001800871,No oficial,Privado,Urbana,3
4878894.15919747,2065769.45838221,111001014001,Oficial,Distrital,Urbana,3
4878495.23195237,2066036.63087063,111001110388,Oficial,Distrital,Urbana,3
4880309.47995199,2068059.5310262,111001016250,Oficial,Distrital,Urbana,3
4879896.60960943,2068421.4285487,111001016195,Oficial,Distrital,Urbana,3
4878889.81697651,2065745.76894978,111001016772,Oficial,Distrital,Urbana,
4878664.44518895,2065985.30083826,111001016225,Oficial,Distrital,Urbana,3
4879363.29114102,2067304.70624253,111001019526,Oficial,Distrital,Urbana,2
4879361.63942516,2067253.5436688,111001800066,Oficial,Distrital,Urbana,2
4880036.65059557,2067020.39309002,111001020401,Oficial,Oficial - regimen especial,Urbana,3
4879594.08286299,2066994.05671462,111001025313,Oficial,Distrital,Urbana,2
4878841.80087379,2065738.21352062,111001026069,Oficial,Distrital,Urbana,3
4877650.25528997,2065969.10391311,111001801179,Oficial,Distrital,Urbana,3
4880383.73186677,2068931.71883408,111001030856,Oficial,Distrital,Urbana,3
4878698.08928751,2067068.65862141,111001041459,Oficial,Distrital,Urbana,3
4878617.53022339,2067514.95509705,111001013986,Oficial,Distrital,Urbana,3
4878639.73965642,2067432.42192499,311001001618,No oficial,Privado,Urbana,3
4879763.98447789,2068804.14608662,311001001782,No oficial,Privado,Urbana,3
4878520.46583885,2066579.44604458,311001002568,No oficial,Privado,Urbana,3
4878897.90508895,2067753.71286455,311001005931,No oficial,Privado,Urbana,3
4878974.64451692,2065771.29841511,311001011532,No oficial,Privado,Urbana,3
4880130.63379061,2067717.95507326,311001017557,No oficial,Privado,Urbana,3
4878263.80452301,2066192.08491753,311001017832,No oficial,Privado,Urbana,3
4878758.66818555,2065851.56142891,311001025037,No oficial,Privado,Urbana,3
4879211.10518699,2066591.24947798,311001027021,No oficial,Privado,Urbana,3
4877560.36121443,2066107.11287255,311001030073,No oficial,Privado,Urbana,3
4878146.31976421,2066509.25077359,311001041423,No oficial,Privado,Urbana,3
4879898.26247746,2067953.98735887,311001088993,No oficial,Privado,Urbana,3
4879014.53999992,2066089.30453062,311001091358,No oficial,Privado,Urbana,3
4878600.42577645,2067334.26486075,311001091536,No oficial,Privado,Urbana,3
4879053.53512075,2067902.65262104,311001091587,No oficial,Privado,Urbana,3
4878540.54963336,2066483.08887048,311001092508,No oficial,Privado,Urbana,3
4880367.79404564,2068565.9735067,311001095515,No oficial,Privado,Urbana,3
4878803.49027402,2066877.33462345,311001098140,No oficial,Privado,Urbana,3
4877341.7259878,2066245.44744645,311001110638,No oficial,Privado,Urbana,3
4877648.10072828,2066292.43163357,311848004478,No oficial,Privado,Urbana,3
4877907.23458943,2064968.31999511,111001011053,Oficial,Distrital,Urbana,3
4877699.40447189,2065159.87156913,111001024716,Oficial,Distrital,Urbana,3
4878737.84239817,2065427.46904665,111001012823,Oficial,Distrital,Urbana,3
4878363.43002505,2064753.46562335,111001011908,Oficial,Distrital,Urbana,3
4878751.99552999,2064860.65234341,111001104205,Oficial,Distrital,Urbana,3
4877520.72165501,2065765.52448496,111001012602,Oficial,Distrital,Urbana,3
4878312.56175114,2065616.86235643,111001014621,Oficial,Distrital,Urbana,3
4876926.88858202,2065727.4970321,111001800040,Oficial,Distrital,Urbana,3
4876874.28535454,2065261.15134053,111001014630,Oficial,Distrital,Urbana,3
4876489.50841309,2065401.26241964,111001014648,Oficial,Distrital,Urbana,
4879314.1923742,2064850.07027072,111001086720,Oficial,Distrital,Urbana,2
4877975.05156003,2065250.55209902,311001001162,No oficial,Privado,Urbana,3
4878300.44146355,2065154.46873283,311001002991,No oficial,Privado,Urbana,3
4876515.60982411,2065159.28767068,311001003963,No oficial,Privado,Urbana,3
4878955.60854264,2064942.56808137,311001004692,No oficial,Privado,Urbana,3
4878401.95397141,2064426.10869718,311001005737,No oficial,Privado,Urbana,3
4876607.8055231,2065319.88348919,311001009236,No oficial,Privado,Urbana,3
4877171.41086399,2065927.3455748,311001011613,No oficial,Privado,Urbana,3
4878178.0688827,2064412.1976034,311001019177,No oficial,Privado,Urbana,3
4878695.95576969,2065323.70490173,311001019843,No oficial,Privado,Urbana,3
4878303.94831476,2064616.08738714,311001030456,No oficial,Privado,Urbana,3
4875548.78963756,2065609.66775316,311001036217,No oficial,Privado,Urbana,3
4876367.14440694,2065225.22086699,311001036888,No oficial,Privado,Urbana,
4878096.8435744,2064321.51004307,311001043621,No oficial,Privado,Urbana,3
4875741.97961269,2065545.01796792,311001044040,No oficial,Privado,Urbana,3
4878920.41105207,2065172.47182965,311001076545,No oficial,Privado,Urbana,3
4878533.62319578,2065408.32143874,311001089477,No oficial,Privado,Urbana,3
4878200.37259179,2064541.03068679,311001092630,No oficial,Privado,Urbana,3
4878865.40986288,2064662.79916314,311001096481,No oficial,Privado,Urbana,3
4878945.40597351,2064503.58839242,311001096899,No oficial,Privado,Urbana,3
4878318.30924918,2064004.8546483,311001101116,No oficial,Privado,Urbana,3
4876276.32405826,2065666.99556379,311001101132,No oficial,Privado,Urbana,3
4877831.82596277,2064653.36775141,311001104913,No oficial,Privado,Urbana,3
4878497.64666043,2065175.37914496,311001105936,No oficial,Privado,Urbana,3
4878355.78821218,2064740.51084586,311001105944,Oficial,Oficial - regimen especial,Urbana,3
4878909.11953901,2065044.44314892,311001105961,No oficial,Privado,Urbana,3
4878796.01833302,2065099.7326524,311001105979,No oficial,Privado,Urbana,3
4877671.20557248,2064433.12284548,311001106720,No oficial,Privado,Urbana,3
4875591.90242151,2065680.69201175,311001107459,No oficial,Privado,Urbana,3
4877647.1522267,2065411.13144829,311001107521,No oficial,Privado,Urbana,3
4876844.09377709,2065397.72808855,311001109711,No oficial,Privado,Urbana,3
4875763.42918908,2067085.71150494,111001000078,Oficial,Distrital,Urbana,3
4875402.02345772,2066164.70374231,111001014834,Oficial,Distrital,Urbana,3
4875498.41309049,2066276.70154021,111001014842,Oficial,Distrital,Urbana,3
4877884.98871883,2068861.41733024,111001006122,Oficial,Distrital,Urbana,
4876661.83701846,2069696.47354294,111001011045,Oficial,Distrital,Urbana,
4875641.87119687,2069046.63996436,111001014818,Oficial,Distrital,Urbana,3
4876148.36590934,2069377.05954671,111001014711,Oficial,Distrital,Urbana,3
4874668.95902635,2066323.10669098,111001011274,Oficial,Distrital,Urbana,3
4874668.95902635,2066323.10669098,111001014893,Oficial,Distrital,Urbana,3
4876375.63748984,2067511.38767872,111001012530,Oficial,Distrital,Urbana,3
4877003.0886055,2068106.46245623,111001012165,Oficial,Distrital,Urbana,3
4878806.75114928,2068797.81444219,111001012556,Oficial,Distrital,Urbana,
4879194.35529336,2068880.27362535,111001012548,Oficial,Distrital,Urbana,3
4875382.04214606,2066768.62425539,111001012963,Oficial,Distrital,Urbana,3
4875027.90748082,2066610.75326417,111001012521,Oficial,Distrital,Urbana,
4875658.72541192,2066548.52537251,111001029033,Oficial,Distrital,Urbana,3
4877059.61607094,2069933.60355547,111001014729,Oficial,Distrital,Urbana,3
4877108.56628466,2069990.98364309,111001106267,Oficial,Distrital,Urbana,3
4876019.40552181,2070092.02778031,111001014745,Oficial,Distrital,Urbana,3
4876613.12290386,2066155.90525889,111001014826,Oficial,Distrital,Urbana,3
4877004.21101938,2066588.39088872,111001012131,Oficial,Distrital,Urbana,3
4877243.9696049,2066693.46302294,111001012998,Oficial,Distrital,Urbana,3
4875167.36954029,2067448.14155873,111001014869,Oficial,Distrital,Urbana,3
4874978.91682166,2067347.4866478,111001014851,Oficial,Distrital,Urbana,
4874234.88312055,2066353.37765368,111001014885,Oficial,Distrital,Urbana,3
4874626.56855674,2066367.03330274,111001015032,Oficial,Distrital,Urbana,3
4874761.94440278,2066615.45212998,111001015091,Oficial,Distrital,Urbana,3
4876561.53700603,2068932.23814604,111001020168,Oficial,Distrital,Urbana,3
4876555.41566327,2068572.37834441,111001012149,Oficial,Distrital,Urbana,3
4875514.48171942,2068352.14501123,111001045535,Oficial,Distrital,Urbana,3
4875906.60792957,2067659.43585119,111001065056,Oficial,Distrital,Urbana,3
4876055.76770491,2067727.7254778,111001033855,Oficial,Distrital,Urbana,3
4875988.27103776,2068848.99137692,311001000298,No oficial,Privado,Urbana,3
4876114.11530068,2067148.7188207,311001000417,No oficial,Privado,Urbana,3
4874751.20649519,2066257.19743167,311001001057,No oficial,Privado,Urbana,3
4876836.57045078,2067541.83114831,311001001243,No oficial,Privado,Urbana,3
4875842.36664102,2068722.9603961,311001003483,No oficial,Privado,Urbana,3
4875726.39975422,2066088.49885408,311001003602,No oficial,Privado,Urbana,3
4877442.58270523,2066672.88245944,311001004609,No oficial,Privado,Urbana,3
4875906.16152688,2068659.90901897,311001004846,No oficial,Privado,Urbana,3
4875028.31441414,2066208.00142277,311001007403,No oficial,Privado,Urbana,3
4877008.61583931,2067472.83405043,311001008591,No oficial,Privado,Urbana,3
4877308.59035041,2066699.20925655,311001011281,No oficial,Privado,Urbana,3
4874942.50045492,2067216.59301061,311001015112,No oficial,Privado,Urbana,3
4876655.02217188,2068696.89309546,311001016984,No oficial,Privado,Urbana,3
4876472.38883299,2066914.09888895,311001020159,No oficial,Privado,Urbana,3
4875803.40916518,2066466.01710925,311001024472,No oficial,Privado,Urbana,3
4876282.76683345,2067059.88057269,311001029342,No oficial,Privado,Urbana,3
4877256.48341495,2066285.22392224,311001030308,No oficial,Privado,Urbana,3
4876262.35387053,2067150.91116884,311001030332,No oficial,Privado,Urbana,3
4876440.61027282,2068329.95516728,311001032297,No oficial,Privado,Urbana,3
4877921.95404766,2067265.57262212,311001033366,No oficial,Privado,Urbana,3
4874875.15301029,2066608.73030184,311001034559,No oficial,Privado,Urbana,3
4875172.04150073,2068125.24936048,311001035156,No oficial,Privado,Urbana,3
4874795.84482934,2067106.50337699,311001035903,No oficial,Privado,Urbana,3
4877162.74637446,2067980.76524029,311001037566,No oficial,Privado,Urbana,3
4876532.20753351,2068295.71136497,311001038244,No oficial,Privado,Urbana,3
4876511.90287209,2066915.52204421,311001039003,No oficial,Privado,Urbana,3
4877041.15253715,2068991.2502341,311001039283,No oficial,Privado,Urbana,3
4875062.91981353,2068001.18302054,311001040354,No oficial,Privado,Urbana,3
4874842.90617557,2066688.37123967,311001041521,No oficial,Privado,Urbana,3
4876234.66716469,2069057.98531981,311001041857,No oficial,Privado,Urbana,3
4876869.01059675,2067016.55135023,311001044074,No oficial,Privado,Urbana,3
4875227.04624786,2066462.88653749,311001045267,No oficial,Privado,Urbana,3
4876124.50726349,2066779.74364269,311001051747,No oficial,Privado,Urbana,3
4877176.84260354,2066368.11772208,311001051755,No oficial,Privado,Urbana,3
4875513.19809483,2068057.16799774,311001076316,No oficial,Privado,Urbana,3
4876135.25076676,2068059.89976783,311001087792,No oficial,Privado,Urbana,3
4876143.84764423,2067560.89843143,311001089167,No oficial,Privado,Urbana,3
4877556.94661806,2066520.34416636,311001090912,No oficial,Privado,Urbana,3
4876891.4519275,2068723.59492516,311001091056,No oficial,Privado,Urbana,3
4876785.71625665,2067828.77867308,311001092893,No oficial,Privado,Urbana,3
4875760.64511453,2069163.06205245,311001093041,No oficial,Privado,Urbana,3
4876193.59222502,2068337.99826904,311001093717,No oficial,Privado,Urbana,3
4874495.02213386,2066394.96310934,311001094021,No oficial,Privado,Urbana,3
4874334.40164232,2066160.47307127,311001094055,No oficial,Privado,Urbana,3
4875037.78048981,2066079.3102517,311001094462,No oficial,Privado,Urbana,3
4875810.68704951,2066382.46855878,311001101175,No oficial,Privado,Urbana,3
4877111.92361049,2066359.74724555,311001102619,No oficial,Privado,Urbana,3
4876216.0450957,2067788.01247143,311001102627,No oficial,Privado,Urbana,3
4876404.73996029,2067148.56018454,311001102635,No oficial,Privado,Urbana,3
4875160.94395137,2067656.35971218,311001102961,No oficial,Privado,Urbana,3
4875741.67479016,2066320.56793105,311001106011,No oficial,Privado,Urbana,3
4877828.67831584,2066942.08844305,311001106029,No oficial,Privado,Urbana,3
4875566.2351487,2067992.4028224,311001106037,No oficial,Privado,Urbana,3
4875825.43955602,2066284.82960563,311001106070,No oficial,Privado,Urbana,3
4876307.53295245,2068237.81335387,311001106541,No oficial,Privado,Urbana,3
4877125.16686734,2066401.99841434,311001107688,No oficial,Privado,Urbana,3
4876097.00763289,2066085.89075869,311001108625,No oficial,Privado,Urbana,3
4875584.50888145,2068317.17882607,311001108633,No oficial,Privado,Urbana,3
4877110.34890121,2066361.20454646,311001109389,No oficial,Privado,Urbana,3
4874699.29248932,2066735.15155761,311001109401,No oficial,Privado,Urbana,3
4876252.21842426,2068346.7486564,311001109567,No oficial,Privado,Urbana,3
4875719.3686359,2066300.41402332,311001110620,No oficial,Privado,Urbana,3
4881438.14006335,2066189.37260966,111001013323,Oficial,Distrital,Urbana,
4881225.19790843,2065899.56850246,111001013358,Oficial,Distrital,Urbana,2
4881579.77442504,2066550.79334493,111001013340,Oficial,Distrital,Urbana,3
4881357.21549759,2065602.0438655,111001013374,Oficial,Distrital,Urbana,2
4880761.35693768,2065397.75102058,311001000271,No oficial,Privado,Urbana,2
4881353.15249967,2066356.42939054,311001000964,No oficial,Privado,Urbana,2
4881179.52734353,2066070.63436689,311001001391,No oficial,Privado,Urbana,2
4880958.350633,2065849.27945235,311001001952,No oficial,Privado,Urbana,3
4880685.2201129,2066046.97785414,311001003084,No oficial,Privado,Urbana,
4880993.79299266,2066133.12059449,311001005451,No oficial,Privado,Urbana,2
4881034.87689699,2066162.49422389,311001006351,No oficial,Privado,Urbana,2
4880817.93467639,2065813.30999855,311001009121,No oficial,Privado,Urbana,3
4880851.8766461,2065636.39689734,311001009376,No oficial,Privado,Urbana,3
4881024.3295515,2065950.35051114,311001017417,No oficial,Privado,Urbana,3
4880946.12061038,2065468.40749437,311001028486,No oficial,Privado,Urbana,2
4881615.19861124,2066432.31880831,311001091561,No oficial,Privado,Urbana,3
4880935.46622338,2065643.09698814,311001092435,No oficial,Privado,Urbana,2
4880319.54369663,2065649.6083954,311001097216,No oficial,Privado,Urbana,2
4880938.14061486,2065634.68426984,311001800146,No oficial,Privado,Urbana,
4875721.42353287,2064107.07666032,111001010928,Oficial,Distrital,Urbana,3
4875435.20532241,2064532.79213102,111001014915,Oficial,Distrital,Urbana,3
4875891.97289389,2063717.29540364,111001017973,Oficial,Distrital,Urbana,2
4875735.41958509,2064332.51901038,111001014583,Oficial,Distrital,Urbana,3
4876273.89498821,2062734.08090978,111001011029,Oficial,Distrital,Urbana,2
4876215.99011531,2062794.64232461,111001018091,Oficial,Distrital,Urbana,3
4875632.04991357,2062935.73544689,111001107824,Oficial,Distrital,Urbana,3
4877601.83857101,2064268.61047467,111001011819,Oficial,Distrital,Urbana,3
4875919.30079715,2064163.3243048,111001012611,Oficial,Distrital,Urbana,3
4876109.15309107,2064148.36114695,111001012815,Oficial,Distrital,Urbana,3
4875769.24312459,2064708.94679302,111001012971,Oficial,Distrital,Urbana,3
4874942.15858174,2064830.82586919,111001014605,Oficial,Distrital,Urbana,3
4875884.1288691,2064625.61734751,111001110680,Oficial,Distrital,Urbana,3
4876465.4328317,2060587.21311234,111001013811,Oficial,Distrital,Urbana,2
4876663.68951906,2060574.08051213,111001107719,Oficial,Distrital,Urbana,2
4875219.53535824,2064036.63760628,111001014028,Oficial,Distrital,Urbana,3
4875139.11775106,2063922.11602187,111001014591,Oficial,Distrital,Urbana,3
4874915.6920107,2064520.36619374,111001012645,Oficial,Distrital,Urbana,3
4876223.46997531,2064657.14233462,111001014664,Oficial,Distrital,Urbana,3
4876069.94690956,2065095.02194758,111001014672,Oficial,Distrital,Urbana,3
4876565.45730188,2064904.71484653,111001014656,Oficial,Distrital,Urbana,3
