"dane_sede","localidad","estrato","lon","lat","x_9377","y_9377"
"311001093504","Kennedy",3,-74.1490779196,4.6343427857,4872594.15926002,2070193.10979618
"311001093822","Kennedy",3,-74.15195142,4.6060319786,4872270.44502083,2067064.85206275
"311001094420","Kennedy",2,-74.1627343897,4.6365129243,4871080.16447453,2070435.41294464
"311001094691","Kennedy",2,-74.1647365297,4.6121101704,4870853.72338188,2067738.8896649
"311001095370","Kennedy",3,-74.1576774801,4.6137585196,4871636.83479822,2067919.78175009
"311001095434","Kennedy",3,-74.1304021299,4.6341288144,4874665.09861787,2070166.13392034
"311001095809","Kennedy",3,-74.1443255497,4.5968931372,4873114.50298938,2066053.51323887
"311001096066","Kennedy",3,-74.16294354,4.6399918851,4871057.60261979,2070819.93075298
"311001096112","Kennedy",2,-74.1656785103,4.6352269703,4870753.45248322,2070293.83104195
"311001096287","Kennedy",3,-74.1458466499,4.6020895319,4872946.7386014,2066628.06256697
"311001098476","Kennedy",3,-74.1384497197,4.6295298223,4873771.87905462,2069659.30529045
"311001098603","Kennedy",3,-74.1327334197,4.6273711151,4874405.38803017,2069419.72267384
"311001099308","Kennedy",3,-74.17828332,4.6224981264,4869353.34347803,2068889.397641
"311001099383","Kennedy",2,-74.1614405004,4.642491775,4871224.72939131,2071095.93415244
"311001099391","Kennedy",2,-74.1499458098,4.6439139689,4872499.63499417,2071251.02695627
"311001099413","Kennedy",3,-74.1688703403,4.6050252217,4870394.01870429,2066956.64143388
"311001099472","Kennedy",2,-74.1640633897,4.637422003,4870932.95460531,2070536.12237263
"311001099511","Kennedy",2,-74.1790016704,4.6328489894,4869275.58190701,2070033.46867018
"311001099570","Kennedy",3,-74.1373828697,4.6358558588,4873891.30491504,2070358.23558902
"311001099596","Kennedy",2,-74.1578708802,4.6370022057,4871619.57448108,2070488.60313682
"311001099626","Kennedy",3,-74.1426683403,4.6388370013,4873305.7262567,2070688.638935
"311001100471","Kennedy",3,-74.1296048499,4.6291982864,4874752.6419332,2069621.09873165
"311001100519","Kennedy",2,-74.1582593603,4.6396219928,4871576.96879122,2070778.20064387
"311001100551","Kennedy",3,-74.1345259899,4.6519504599,4874210.95799063,2072136.41650851
"311001101892","Kennedy",2,-74.1680045701,4.6221835066,4870493.13952263,2068852.7460242
"311001102431","Kennedy",2,-74.1649800198,4.6381935074,4870831.44832814,2070621.55282239
"311001102716","Kennedy",3,-74.1412418803,4.6393613483,4873464.00032245,2070746.33206723
"311001102856","Kennedy",3,-74.16605504,4.6122049492,4870707.52372148,2067749.6033855
"311001104867","Kennedy",3,-74.15899777,4.6263479787,4871492.68862511,2069311.35002414
"311001104905","Kennedy",3,-74.1753092604,4.6141962844,4869681.63409913,2067971.36434123
"311001106363","Kennedy",3,-74.13675798,4.6419984413,4873961.68876475,2071036.96999059
"311001106380","Kennedy",2,-74.1265658996,4.6221453432,4875088.39914984,2068841.11237619
"311001106398","Kennedy",3,-74.1703291397,4.6190307171,4870234.78519971,2068504.73652552
"311001106401","Kennedy",3,-74.1527229497,4.6198239513,4872187.35212239,2068589.21313163
"311001106410","Kennedy",3,-74.1418748198,4.6082662491,4873388.29177557,2067309.97546378
"311001106606","Kennedy",3,-74.1545629303,4.6225097137,4871983.79163843,2068886.36195954
"311001106622","Kennedy",3,-74.1511781699,4.619975661,4872358.68565746,2068605.70191551
"311001107157","Kennedy",3,-74.1528276502,4.6067947564,4872173.41092789,2067149.30757223
"311001107637","Kennedy",3,-74.1700489498,4.6141644278,4870264.97265345,2067966.88306153
"311001108285","Kennedy",2,-74.1578262699,4.640446019,4871625.14345723,2070869.18977844
"311001108544","Kennedy",3,-74.1517898697,4.6329996909,4872293.18619954,2070045.16529334
"311001108617","Kennedy",3,-74.1741407301,4.6119729431,4869810.81381684,2067725.43567313
"311001108714","Kennedy",3,-74.1742008902,4.6121837943,4869804.18070994,2067748.74911188
"311001108781","Kennedy",2,-74.1648208896,4.645188424,4870850.36648934,2071394.57242398
"311001108862","Kennedy",3,-74.1410688298,4.6194781149,4873479.65741024,2068548.90919558
"311001108927","Kennedy",3,-74.1635709297,4.619222702,4870984.26782604,2068524.72447022
"311001109010","Kennedy",3,-74.1443524704,4.6399734252,4873119.17524299,2070814.53228225
"311001109028","Kennedy",4,-74.1449419296,4.629156771,4873051.8795296,2069619.23557043
"311001109087","Kennedy",3,-74.13367285,4.6306133289,4874301.78511446,2069778.20066876
"311001109109","Kennedy",3,-74.14657798,4.6460530207,4872873.47623859,2071486.81837765
"311001109117","Kennedy",3,-74.1281886703,4.6156183947,4874907.30226617,2068120.07661378
"311001109125","Kennedy",2,-74.1750240803,4.6067297118,4869711.8988285,2067146.13581976
"311001109133","Kennedy",2,-74.1610620698,4.642556896,4871266.70557706,2071103.0621926
"311001109141","Kennedy",3,-74.1465779998,4.6133216946,4872867.63043484,2067869.51485273
"311001109168","Kennedy",3,-74.1386528899,4.6406513767,4873751.32329198,2070888.43717943
"311001109265","Kennedy",2,-74.1470308396,4.6542844388,4872824.73553751,2072396.59588361
"311001109435","Kennedy",3,-74.1550632497,4.6160593872,4871927.15198568,2068173.59215188
"311001109672","Kennedy",2,-74.1758672498,4.6291996743,4869622.49790113,2069629.5833042
"311001109699","Kennedy",2,-74.1705028299,4.6348289822,4870218.40159293,2070250.72850313
"311001109753","Kennedy",3,-74.1365493804,4.6279059727,4873982.32353218,2069479.50840438
"311001109940","Kennedy",3,-74.1513466696,4.6223090999,4872340.41766437,2068863.61260437
"311001110140","Kennedy",3,-74.1508936097,4.6212730939,4872390.47363948,2068749.03686059
"311001110280","Kennedy",2,-74.1491087102,4.6466786162,4872592.95720532,2071556.41163472
"311001110557","Kennedy",2,-74.1578262699,4.640446019,4871625.14345723,2070869.18977844
"311001800618","Kennedy",2,-74.1702362,4.6408567209,4870249.06904136,2070916.84110142
"311001800731","Kennedy",NA,-74.1755378098,4.6406345384,4869661.12602056,2070893.26020356
"311001800766","Kennedy",2,-74.1682464999,4.6394972273,4870469.46126712,2070766.23107527
"311001800774","Kennedy",2,-74.1376023497,4.6027913279,4873861.12285536,2066704.15932486
"311001800880","Kennedy",NA,-74.1543427101,4.6227518791,4872008.2560686,2068913.08527762
"311001800988","Kennedy",3,-74.1686217002,4.6133832636,4870423.10625446,2067880.2921551
"311001801062","Kennedy",NA,-74.1726355399,4.6158226422,4869978.43360171,2068150.61408782
"311001801151","Kennedy",NA,-74.1543612298,4.6192246298,4872005.56954203,2068523.27357877
"111001014346","Fontibon",3,-74.1444909601,4.6702835772,4873109.24919898,2074164.28438706
"111001102199","Fontibon",3,-74.1493728599,4.6721481667,4872568.25324867,2074371.23241794
"111279000214","Fontibon",3,-74.1464260003,4.672448396,4872895.07101675,2074403.87898041
"111001104272","Fontibon",2,-74.1597257396,4.6717335732,4871420.19187397,2074327.29784791
"111001800091","Fontibon",NA,-74.1304785801,4.6564736192,4874660.56746527,2072635.57159267
"111001801322","Fontibon",NA,-74.1317575098,4.6518542781,4874517.93218526,2072125.29454702
"111279000061","Fontibon",3,-74.1586481601,4.6889360769,4871542.81768675,2076228.24679292
"111279001261","Fontibon",2,-74.1614341403,4.6924872037,4871234.54988506,2076621.21372184
"111279000079","Fontibon",NA,-74.1608009197,4.6882438784,4871303.98609428,2076152.14297411
"111279000125","Fontibon",3,-74.1392056403,4.6728440824,4873695.7725797,2074446.30719799
"111279000761","Fontibon",4,-74.1207463796,4.6719828664,4875742.46867188,2074347.84158829
"111001107018","Fontibon",3,-74.1383150703,4.6759632526,4873795.08156452,2074790.86191331
"111279000168","Fontibon",3,-74.1452198396,4.6867357473,4873031.39161628,2075982.6295575
"111279000184","Fontibon",3,-74.1380401499,4.6821277047,4873826.66993267,2075472.07605983
"111279000176","Fontibon",3,-74.1391087202,4.6838201017,4873708.48678118,2075659.30337297
"111279000362","Fontibon",3,-74.1379954803,4.6793594133,4873831.1271278,2075166.13069766
"111279000231","Fontibon",3,-74.1270305802,4.6821667853,4875047.45360153,2075474.42505878
"111279000966","Fontibon",3,-74.1474234304,4.678245154,4872785.51654833,2075044.6892345
"111279000087","Fontibon",3,-74.1461615004,4.6831980676,4872926.33854531,2075591.83286133
"111001044938","Fontibon",3,-74.1529412098,4.6826502154,4872174.4796653,2075532.51836408
"111279000991","Fontibon",3,-74.1500441403,4.683856806,4872495.93653557,2075665.3379968
"111279001296","Fontibon",3,-74.1483883997,4.6882706929,4872680.32987751,2076152.83916119
"311001001928","Fontibon",4,-74.1251347702,4.6651654771,4875254.65995018,2073595.19926008
"311001005176","Fontibon",4,-74.1173473001,4.6660278476,4876118.32848112,2073689.12872386
"311001006130","Fontibon",3,-74.13838929,4.6746689314,4873786.62007098,2074647.83352431
"311001027722","Fontibon",4,-74.1258219203,4.6659373952,4875178.6012349,2073680.62902946
"311001031461","Fontibon",4,-74.1187418304,4.6672894772,4875963.91720362,2073828.80206225
"311001033111","Fontibon",3,-74.1422972499,4.6863018004,4873355.37882468,2075934.14324776
"311001040966","Fontibon",4,-74.1206688802,4.670270243,4875750.7606366,2074158.55873925
"311001044953","Fontibon",3,-74.1462188497,4.6801088512,4872919.42191485,2075250.43796237
"311001044970","Fontibon",3,-74.1533444797,4.6858205789,4872130.33955833,2075882.96600975
"311001047596","Fontibon",3,-74.1439572099,4.6676915476,4873167.96876681,2073877.72986649
"311001075492","Fontibon",2,-74.1681163996,4.6976638891,4870494.55681509,2077194.55304254
"311001075557","Fontibon",3,-74.1464260003,4.672448396,4872895.07101675,2074403.87898041
"311001076642","Fontibon",4,-74.1178135896,4.6701693641,4876067.3506871,2074146.90656207
"311001076669","Fontibon",3,-74.1505658998,4.6883383246,4872438.89458688,2076160.70947428
"311001086931","Fontibon",3,-74.1399248899,4.673930605,4873616.2132814,2074566.51338033
"311001087300","Fontibon",3,-74.1381082,4.6708266598,4873817.10141525,2074223.1550268
"311001087539","Fontibon",4,-74.1197984603,4.6709205559,4875847.39122044,2074230.27384749
"311001087580","Fontibon",4,-74.1146966799,4.6660658816,4876412.24955186,2073692.86623646
"311001087857","Fontibon",3,-74.1525043097,4.683321529,4872223.04672342,2075606.62929161
"311001088110","Fontibon",4,-74.1211000401,4.6658170572,4875702.16782885,2073666.49472884
"311001088217","Fontibon",3,-74.1537852103,4.6789044029,4872080.21319183,2075118.70198232
"311001088641","Fontibon",4,-74.1228739999,4.6628420099,4875504.93754299,2073338.02302272
"311001089540","Fontibon",4,-74.1164221899,4.6655204638,4876220.82060777,2073632.89302427
"311001090009","Fontibon",3,-74.1558217404,4.6881716842,4871856.0805818,2076143.25198283
"311001090653","Fontibon",4,-74.1166411004,4.6690299751,4876197.16180511,2074020.78167983
"311001091820","Fontibon",4,-74.1131142903,4.6580290987,4876586.31027367,2072804.41277805
"311001093270","Fontibon",3,-74.1511326496,4.6749757904,4872373.62972856,2074684.04734315
"311001093652","Fontibon",4,-74.1133924599,4.6555828821,4876555.03851465,2072534.12061696
"311001094152","Fontibon",2,-74.1514825596,4.6893612679,4872337.43838115,2076273.92737353
"311001096490","Fontibon",4,-74.1271637904,4.6678573656,4875030.14689349,2073893.05142622
"311001098450","Fontibon",4,-74.1275252402,4.6672348554,4874989.95725471,2073824.31925498
"311001099707","Fontibon",2,-74.1504801601,4.6891037799,4872448.54052674,2076245.28842828
"311001099723","Fontibon",4,-74.1182013599,4.6661450518,4876023.6464479,2073702.23175117
"311001099758","Fontibon",3,-74.1467398403,4.686806947,4872862.86221531,2075990.77367922
"311001099766","Fontibon",4,-74.1250449,4.6672136861,4875264.9868818,2073821.53976818
"311001099774","Fontibon",4,-74.1231227398,4.6658086088,4875477.87845891,2073665.91841458
"311001099782","Fontibon",3,-74.1401344202,4.680472207,4873594.15277545,2075289.49572641
"311001099791","Fontibon",3,-74.1468394104,4.678578949,4872850.33548344,2075081.4728844
"311001099839","Fontibon",4,-74.1279573999,4.6637783348,4874941.42529146,2073442.40060611
"311001102350","Fontibon",2,-74.1670461396,4.6969482048,4870613.09758175,2077115.26037792
"311001105006","Fontibon",4,-74.12793973,4.6683431361,4874944.19262638,2073946.87389319
"311001105057","Fontibon",3,-74.1459347198,4.6739034112,4872949.80885411,2074564.59140256
"311001105081","Fontibon",4,-74.1162375304,4.666211545,4876241.41766908,2073709.23471071
"311001106428","Fontibon",4,-74.1186663099,4.6657844938,4875972.02706845,2073662.46688909
"311001107505","Fontibon",4,-74.1239264499,4.6633637131,4875388.32760818,2073395.86470043
"311001107581","Fontibon",4,-74.1211121997,4.6708848626,4875701.71154108,2074226.56124169
"311001108153","Fontibon",4,-74.1251200001,4.6668605142,4875256.59701945,2073782.52252374
"311001108382","Fontibon",3,-74.1395951498,4.678898689,4873653.6668865,2075115.50143843
"311001108528","Fontibon",4,-74.1202492196,4.6715309616,4875797.51641073,2074297.81188843
"311001108561","Fontibon",4,-74.1221516304,4.6661503648,4875585.62051868,2073703.51565518
"311001108838","Fontibon",4,-74.1247344602,4.6675033194,4875299.46122481,2073853.49339139
"311001108986","Fontibon",3,-74.1467043802,4.6711753011,4872863.97340943,2074263.23301567
"311001108994","Fontibon",3,-74.1512584299,4.6748679008,4872359.66304008,2074672.14673396
"311001109800","Fontibon",4,-74.1186329896,4.6632269658,4875975.27299059,2073379.81816925
"311001109958","Fontibon",3,-74.1390448904,4.6791208111,4873714.72166997,2075139.95025659
"311001800189","Fontibon",4,-74.1184457601,4.6694376109,4875997.12419192,2074066.14892013
"311001800970","Fontibon",NA,-74.13734162,4.6710617497,4873902.14580977,2074248.99848167
"311001801402","Fontibon",NA,-74.1509250804,4.6719272162,4872396.09456763,2074347.09546731
"311279000027","Fontibon",3,-74.1416248798,4.6808502896,4873428.95287802,2075331.54809116
"311279000035","Fontibon",3,-74.1387684797,4.6746714464,4873744.57421162,2074648.17957036
"311279000043","Fontibon",3,-74.1421930902,4.676811718,4873365.22167829,2074885.32778976
"311279000094","Fontibon",2,-74.1443136802,4.672935355,4873129.38373382,2074457.31382563
"311279000281","Fontibon",3,-74.1459007302,4.676134386,4872953.97974353,2074811.14175968
"311279000311","Fontibon",3,-74.1493223197,4.6768687958,4872574.71037925,2074892.92486438
"311279000353","Fontibon",3,-74.1401478796,4.6780888656,4873592.23270028,2075026.10333763
"311279000370","Fontibon",NA,-74.1373416101,4.6710617497,4873902.14690547,2074248.9984799
"311279000396","Fontibon",3,-74.1335712299,4.6817519228,4874322.13173,2075429.74469484
"311279000426","Fontibon",3,-74.1427300196,4.6743059631,4873305.23429766,2074608.50103886
"311279000779","Fontibon",3,-74.1433488402,4.688052779,4873239.0909529,2076127.84283349
"311279000876","Fontibon",3,-74.1492262997,4.6780442392,4872585.57003709,2075022.81189568
"311279000906","Fontibon",3,-74.1465151303,4.6725958532,4872885.2143843,2074420.19135166
"311279001066","Fontibon",3,-74.1488314398,4.6787406047,4872629.47975745,2075099.69929903
"311279001236","Fontibon",3,-74.1471970396,4.6750758566,4872810.0478899,2074694.39270097
"311279001384","Fontibon",3,-74.1481973397,4.6793360141,4872699.89913748,2075165.38612872
"311279001406","Fontibon",3,-74.1416663397,4.6746217083,4873423.23693618,2074643.20398233
"111001000272","Engativa",NA,-74.1014005096,4.7180030738,4877895.61989909,2079430.30850002
"111001029122","Engativa",NA,-74.10197252,4.7185969832,4877832.30129906,2079496.04389466
"111001001121","Engativa",3,-74.1022602099,4.67428156,4877792.68810867,2074598.63891869
"111001013544","Engativa",3,-74.1016373603,4.673701401,4877861.65127782,2074534.41526848
"111001013536","Engativa",3,-74.09999865,4.6758226561,4878043.7238586,2074768.55792735
"111001013480","Engativa",3,-74.1117256,4.6740934239,4876743.09953474,2074579.49997123
"111001001538","Engativa",3,-74.1218340104,4.7108894408,4875628.75393158,2078647.76586993
"111001006483","Engativa",3,-74.1040154003,4.6857685084,4877600.06272904,2075868.40811251
"111001013528","Engativa",3,-74.1006996099,4.6830028009,4877967.24305953,2075562.18225015
"111001009521","Engativa",3,-74.1013125897,4.6790061061,4877898.58174902,2075120.60022344
"111001013510","Engativa",3,-74.1042934603,4.6831066469,4877568.76789593,2075574.28474672
"111001009580","Engativa",3,-74.0825062703,4.6872341591,4879985.27086997,2076026.66329072
"111001015199","Engativa",3,-74.0820700098,4.6843766662,4880033.15642409,2075710.79908496
"111001009971","Engativa",3,-74.0915880896,4.6773745562,4878976.57725124,2074938.60911569
"111001015385","Engativa",3,-74.0914811101,4.6788948561,4878988.70046788,2075106.60376262
"111001015415","Engativa",3,-74.08905943,4.6804402816,4879257.4864988,2075276.97657125
"111001010740","Engativa",NA,-74.0954012296,4.6688970511,4878552.30719795,2074002.3906296
"111001015351","Engativa",3,-74.0936015402,4.6729276731,4878752.55619264,2074447.51710903
"111001015431","Engativa",NA,-74.0899473904,4.6766278201,4879158.37394106,2074855.802572
"111001015393","Engativa",3,-74.0899473904,4.6766278201,4879158.37394106,2074855.802572
"111001011070","Engativa",3,-74.1049280096,4.7082986953,4877502.80357825,2078358.46104817
"111001011771","Engativa",3,-74.0985476202,4.7127363726,4878211.02034486,2078847.76742687
"111001024708","Engativa",3,-74.0959566202,4.7134184704,4878498.42134336,2078922.69629283
"111001012441","Engativa",3,-74.0905352901,4.7056475209,4879098.17897188,2078062.96139693
"111001012459","Engativa",3,-74.1019964304,4.699282237,4877826.27943133,2077361.50605554
"111001033944","Engativa",3,-74.1027743104,4.6959416388,4877739.44656569,2076992.46053117
"111001012483","Engativa",3,-74.0979859503,4.6940489411,4878270.05108516,2076782.45717761
"111001013099","Engativa",3,-74.0947654703,4.691671829,4878626.72720638,2076519.19547917
"111001013293","Engativa",3,-74.0871427504,4.6807784152,4879470.06934102,2075314.01533259
